ID,Prediction
1,0.4084210390166883
2,0.8961951755621806
3,0.6855877018563756
4,0.6861065758142388
5,0.5595891249742141
6,0.5106562229965234
7,0.5617126379846558
8,0.4938726681799695
9,0.2901925747053495
10,0.21962407996212838
11,0.27041000114634717
12,0.7318311143799934
13,0.7410694555678545
14,0.8560225849810974
15,0.4498666671114145
16,0.6159004518555673
17,0.5134404134390141
18,0.43268192726520144
19,0.3738271288706767
20,0.44828079622926137
21,0.7069139584732972
22,0.4528150849237478
23,0.907104149973035
24,0.49117413413099487
25,0.6362332352343518
26,0.21231126508667078
27,0.9109003711509992
28,0.236207610451726
29,0.35257261993853356
30,0.5040286491320698
31,0.44696503661867326
32,0.37661401593284116
33,0.380842482101534
34,0.4305010252028565
35,0.6560723345792653
36,0.2684319616353317
37,0.5638748826956274
38,0.3734006283525486
39,0.3648250163344934
40,0.5774699015408679
41,0.8460002980894963
42,0.6976110203844467
43,0.6915779354334232
44,0.5628027946263663
45,0.5374150543519499
46,0.6651431642916791
47,0.6668240444106327
48,0.8926535201027631
49,0.5010529925120079
50,0.43091626137849043
51,0.8284899133236207
52,0.6039887224934427
53,0.40770045229967544
54,0.4121851399789699
55,0.4337437905551724
56,0.27597554494500354
57,0.5362941159358924
58,0.8169016623675969
59,0.3992607362482965
60,0.5027635401374465
61,0.6880412528406594
62,0.1629617925274747
63,0.3648250176867951
64,0.6035857482403966
65,0.2761242355898097
66,0.603132507028669
67,0.4172340559525039
68,0.3312847336980605
69,0.26018114704135814
70,0.43222670744083835
71,0.7540351812760334
72,0.49445410814731555
73,0.3966742642404515
74,0.8169792546087308
75,0.7133358867633649
76,0.21986288912715488
77,0.5124519779504592
78,0.5522380550181427
79,0.4418859595986222
80,0.4818880077360907
81,0.4815748212076468
82,0.36965109529007806
83,0.40746306707855573
84,0.15129222046617835
85,0.5794659595030659
86,0.4262986172475674
87,0.557232416592215
88,0.5034307970310326
89,0.6784655360192544
90,0.864642992246683
91,0.22093732250894943
92,0.31829006541003463
93,0.8838933825107611
94,0.2829970267228688
95,0.5781478596117946
96,0.8881001084141641
97,0.5912293196848641
98,0.6615180532529947
99,0.5798251852926604
100,0.6437097436605063
101,0.6528104246240712
102,0.4187545419388578
103,0.8140233406817768
104,0.8262256977018141
105,0.8747661425994598
106,0.10116769586446189
107,0.5136645144344008
108,0.35894178845030345
109,0.4258577731442475
110,0.42318359170531705
111,0.4489793383805132
112,0.6143005311490085
113,0.5142151649406563
114,0.2914396695263168
115,0.15553816661390588
116,0.2491388267537054
117,0.05863577602660755
118,0.41891532248774405
119,0.7819617627207669
120,0.1744322380273989
121,0.6939872337674152
122,0.4039337580097222
123,0.4606762197089542
124,0.5188058231351256
125,0.6683664936094943
126,0.7593278855852856
127,0.8090923472784303
128,0.6756168610847678
129,0.7387777445903212
130,0.4978425922417825
131,0.7006784637004503
132,0.38131985155842224
133,0.5135157830760472
134,0.1531571619019103
135,0.8199296266848051
136,0.21041820627107113
137,0.41471982999079887
138,0.6169125056813124
139,0.5819294398803475
140,0.44884375521657455
141,0.4577534279046407
142,0.6600654127506623
143,0.3168528513822909
144,0.4319932088550882
145,0.45573061461455155
146,0.5504441264746904
147,0.8165050606620657
148,0.4444763103395816
149,0.782157320675813
150,0.39737078626543826
151,0.5193464157163471
152,0.26723319335562734
153,0.4929135110178076
154,0.4395776313869235
155,0.4606804396080357
156,0.4984741401675736
157,0.6143615320724521
158,0.43371911338561997
159,0.48469303700941996
160,0.32408388154213164
161,0.21297893273670196
162,0.5889268569823591
163,0.41118346578422593
164,0.5090962626680221
165,0.5841025104967785
166,0.5250222618339512
167,0.4913028568549429
168,0.5810147846124507
169,0.8809367863718212
170,0.6467918511515099
171,0.3961676351656642
172,0.38262483644825634
173,0.5364656243294907
174,0.5030565238817566
175,0.23901099045918375
176,0.41158508401431854
177,0.21695987695977484
178,0.8142788782521616
179,0.6849749394368309
180,0.622618009878768
181,0.4044017343354486
182,0.6343614758958228
183,0.6301341698367326
184,0.2640093622971146
185,0.30444383846762035
186,0.46005412756299285
187,0.5675722198944724
188,0.15391174760850554
189,0.738824929573078
190,0.4685777071660456
191,0.4881429071458558
192,0.8331272641310248
193,0.3854725240839795
194,0.3612911824960048
195,0.6964923908559847
196,0.5742715189139382
197,0.5222787235908696
198,0.50459086493405
199,0.6443537310955808
200,0.6854613709995113
201,0.691569866899034
202,0.44033444013783585
203,0.23607613667547672
204,0.4296571943195558
205,0.8375284147799719
206,0.23226607364226404
207,0.28593366833877965
208,0.8981562274315141
209,0.8264851855809513
210,0.33612637394054673
211,0.4166663704674375
212,0.8823153187725212
213,0.46226910949732924
214,0.3529596941434235
215,0.5680341880257656
216,0.6777136038732199
217,0.6139776286650992
218,0.5464249231414439
219,0.3257745013784732
220,0.6505236146260894
221,0.07100600665073764
222,0.45719753371691435
223,0.5066942042972092
224,0.5128305850790963
225,0.5237858507201868
226,0.4127661917987426
227,0.5202305266922251
228,0.38068531001619277
229,0.509123551753506
230,0.5480156862693986
231,0.6208289286612515
232,0.47217418502783204
233,0.7840406029035318
234,0.7322128239135729
235,0.47331368010449715
236,0.8272955432924725
237,0.505228016898509
238,0.784534404838699
239,0.33249616705490154
240,0.9020362895810524
241,0.2500461520661036
242,0.8032551044062591
243,0.6816576192851277
244,0.4823459851560269
245,0.448975177871207
246,0.21829776844117466
247,0.7352748104869682
248,0.228144450914796
249,0.32137298182030727
