ID,Prediction
1,0.20794696154678696
2,0.4561093332161621
3,0.34895963779303535
4,0.3492236226629441
5,0.2848559813599783
6,0.2599606371880836
7,0.285936350296048
8,0.25142175319186233
9,0.14779646584785497
10,0.11189369095978488
11,0.13773178630806962
12,0.37248666406634406
13,0.37718680802171484
14,0.43567092820906383
15,0.22903304338818217
16,0.31350520931965453
17,0.2613771356278759
18,0.22029005052070427
19,0.1903467934690955
20,0.22822620790882744
21,0.3598096891269715
22,0.2305330949533652
23,0.4616594367568111
24,0.2500488337206356
25,0.3238498163167666
26,0.10817318725303825
27,0.4635908209371555
28,0.12033080959443827
29,0.17953324484057648
30,0.2565887600724478
31,0.227556795570111
32,0.191764663854392
33,0.19391595912473616
34,0.21918048404798562
35,0.33394325419374377
36,0.13672542918592737
37,0.287036424562807
38,0.19012980496526363
39,0.18576683436582
40,0.2939530932968617
41,0.43057194017705147
42,0.355076680534157
43,0.352007258525577
44,0.28649098375737503
45,0.27357459199776873
46,0.3385581741859843
47,0.33941334703251036
48,0.45430746314435094
49,0.2550748503573119
50,0.21939174164946085
51,0.4216632705966632
52,0.3074449392321017
53,0.2075803523002332
54,0.20986200408803016
55,0.22083028931707444
56,0.14056333977764462
57,0.2730042978493453
58,0.4157675749759124
59,0.2032865208019923
60,0.25594511699052996
61,0.3502079184738927
62,0.08306590658076617
63,0.1857668350538237
64,0.307239920066744
65,0.1406389883622979
66,0.3070093268359565
67,0.21243071544125036
68,0.16870271500831066
69,0.13252770412336903
70,0.22005845064120896
71,0.3837833144805114
72,0.2517175694528512
73,0.2019706145666411
74,0.41580705118660144
75,0.3630769409875162
76,0.11201518868655874
77,0.2608742543213368
78,0.281116014810038
79,0.22497273933434184
80,0.2453243783280195
81,0.24516504000757475
82,0.18822217406046546
83,0.20745957902617332
84,0.07712883763404497
85,0.29496861757495635
86,0.217042446282612
87,0.28365697079834423
88,0.25628459389350344
89,0.3453361296298514
90,0.4400566890592275
91,0.11256182270474435
92,0.16209148358006836
93,0.44985061240524143
94,0.14413562342304007
95,0.29429801458351523
96,0.45199084699116054
97,0.30095340262770764
98,0.33671384484270256
99,0.29515137905661654
100,0.32765360156044676
101,0.33228370882222036
102,0.2132042853790415
103,0.41430318586123066
104,0.4205113171071695
105,0.44520699288243254
106,0.05162723766800871
107,0.2614911503538359
108,0.1827736543765079
109,0.2168181602657454
110,0.21545763054832504
111,0.22858160165354993
112,0.31269122578244923
113,0.26177130201698295
114,0.1484309439500759
115,0.07928902610460001
116,0.1269097588778011
117,0.029988488690121325
118,0.21328608488282927
119,0.3979913795760183
120,0.08890166691755888
121,0.3532330250101573
122,0.2056639903648334
123,0.23453256459750346
124,0.2641068678859139
125,0.340198091082451
126,0.3864760567879057
127,0.41179446937550857
128,0.34388682374236845
129,0.3760208658596454
130,0.25344151130676384
131,0.35663728810070805
132,0.19415882796034706
133,0.26141548105555773
134,0.07807765442247379
135,0.4173080970126288
136,0.1072100653279687
137,0.21115156546009664
138,0.31402010680772696
139,0.29622194998269086
140,0.22851262169540837
141,0.2330455506463515
142,0.3359747923074557
143,0.16136027949399825
144,0.21993965475089877
145,0.23201641419588692
146,0.28020332689037625
147,0.41556579793920895
148,0.2262906189330525
149,0.3980908726042193
150,0.2023249805419772
151,0.2643819024295921
152,0.1361155379328152
153,0.2509337676708351
154,0.2237983429063897
155,0.23453471153414032
156,0.2537628207394393
157,0.31272226091264904
158,0.22081773443877442
159,0.24675147883400644
160,0.16503917400609278
161,0.1085128731344835
162,0.2997819903650966
163,0.2093523873921386
164,0.25916698408959693
165,0.2973275320904217
166,0.2672695738501199
167,0.25011432332754446
168,0.2957566054645319
169,0.4483463999943413
170,0.32922166974488215
171,0.2017128594637439
172,0.19482275849907443
173,0.2730915553042363
174,0.2560941768430336
175,0.12175707101179889
176,0.20955671666058093
177,0.11053823792089448
178,0.41443319441389076
179,0.3486478857670238
180,0.3169228672190062
181,0.20590208030477952
182,0.3228975308185372
183,0.32074682577126723
184,0.13447536576828037
185,0.15504700897746412
186,0.23421606593393757
187,0.28891750004299743
188,0.07846156116238971
189,0.37604487192382713
190,0.23855256426569976
191,0.24850665175291625
192,0.4240225920292807
193,0.1962715620835767
194,0.1839689436603889
195,0.3545075610667564
196,0.2923258684016956
197,0.2658737578234838
198,0.2568747957523991
199,0.3279812397791215
200,0.3488953650842023
201,0.35200315353828904
202,0.2241833806532794
203,0.12026392034861351
204,0.2187511724924964
205,0.42626174310615433
206,0.11832549391783105
207,0.14562968367254134
208,0.45710704762206944
209,0.4206433354383631
210,0.17116597173990905
211,0.2121418969783977
212,0.449047748926869
213,0.23534297105015106
214,0.17973017461913715
215,0.28915253322435736
216,0.34495357292847334
217,0.31252694432465733
218,0.2781584972106729
219,0.16589930207919876
220,0.33112026010664153
221,0.03628202813754331
222,0.23276273118199778
223,0.25794490104433565
224,0.2610668763484884
225,0.2666405312433856
226,0.21015762287314824
227,0.2648317070833334
228,0.19383599548063088
229,0.25918086781910815
230,0.27896782169309264
231,0.31601264544875735
232,0.2403823260529037
233,0.3990490205442955
234,0.37268086448831145
235,0.24096206117935687
236,0.42105561701814487
237,0.25719895632338335
238,0.3993002496484745
239,0.16931904980843393
